Order ID,Product_Qty,Product_SKU,Product_Name,Product_Weight,Product_Variation_Details,Product_Unit_Price,Product_Total_Price
647416,1,1RSVP-JWL,Belle Armoire Jewelry Subscription,0,Gift with Subscription,53.97,53.97
647417,1,1RSVP-HER-2YR,In Her Studio Subscription,0,Subscription Term (Required),114.97,114.97
647417,1,1SUB-SOM-2YR,Somerset Studio Subscription,0,Subscription Term (Required),114.97,114.97
647417,1,1HER-2101,In Her Studio Winter 2021,0.5,,14.99,14.99
647417,1,1HER-2102,In Her Studio Spring 2021,0.5,,14.99,14.99
647417,1,1HER-2103,In Her Studio Summer 2021,0.5,,14.99,14.99
647417,1,1HER-2104,In Her Studio Autumn 2021,0.5,,15.99,15.99
647417,1,1HER-2201,In Her Studio Winter 2022,0.5,,15.99,15.99
647417,1,1HER-2202,In Her Studio Spring 2022,0.5,,15.99,15.99
647417,1,1HER-2203,In Her Studio Summer 2022,0.5,,15.99,15.99
647417,1,1HER-2204,In Her Studio Autumn 2022,0.5,,15.99,15.99
647417,1,1HER-2301,In Her Studio Winter 2023,0.5,,15.99,15.99
647417,1,1HER-2302,In Her Studio Spring 2023,0.5,,15.99,15.99
647417,1,1HER-2303,In Her Studio Summer 2023,0.5,,15.99,15.99
647417,1,1HER-2304,In Her Studio Autumn 2023,0.5,,15.99,15.99
647417,1,1HER-2401,In Her Studio Winter 2024,0.5,,15.99,15.99
647417,1,1HER-2402,In Her Studio Spring 2024,0.5,,16.99,16.99
647417,1,1HER-2403,In Her Studio Summer 2024,0.5,,16.99,16.99
647417,1,1HER-2404,In Her Studio Autumn 2024,0.5,,16.99,16.99
647417,1,1HER-2501,In Her Studio Winter 2025,0.5,,16.99,16.99
647418,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647419,1,1TEM-18PDF,Book of Templates Premier Issue Instant Download,0.5,,7.99,7.99
647420,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
647421,1,1GRA-2402,Bella Grace Issue 39,0.5,,19.99,19.99
647421,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647421,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647422,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
647422,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647423,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647424,1,1JOU-2203,Art Journaling Summer 2022,0.5,,15.99,15.99
647424,1,1JOU-2403,Art Journaling Summer 2024,0.5,,15.99,15.99
647425,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647427,1,1JOU-2502,Art Journaling Spring 2025 – Coming April 1st,0.5,,15.99,15.99
647428,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
647429,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
647430,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
647430,2,5RR-MDA61083,Dina Wakley MEdia Collage Word Pack,0.1,,4.99,9.98
647430,1,1FIE-2402,Field Guide to Everyday Magic Issue 14,0.5,,17.99,17.99
647430,1,1GRA-2404,Bella Grace Issue 41,0.5,,19.99,19.99
647430,1,1FIE-2501,Field Guide to Everyday Magic Issue 15 – Coming April 1st,0.5,,17.99,17.99
647430,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647431,1,1IHG-2301,In Her Garden Spring 2023,0.5,,16.99,16.99
647431,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),136.92,136.92
647431,1,1IHG-2302,In Her Garden Summer 2023,0.5,,16.99,16.99
647431,1,1IHG-2401,In Her Garden Spring 2024,0.5,,16.99,16.99
647431,1,1IHG-2402,In Her Garden Summer 2024,0.5,,16.99,16.99
647432,1,1IHG-2501PDF,In Her Garden Spring 2025 Instant Download,0.5,,14.99,14.99
647433,1,1JOU-2402PDF,Art Journaling Spring 2024 Instant Downloads,0.5,,13.99,13.99
647433,1,1JOU-2501PDF,Art Journaling Winter 2025 Instant Download,0.5,,13.99,13.99
647434,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
647435,1,5SC-50200,The Venetian Collection Maureen Blackman Series,0.6,,4.99,4.99
647435,1,5SC-50301,Stone Portals Transparency 1 by Angela Cartwright,0.03,,2.99,2.99
647435,1,5SC-50312,Cottage Garden Transparency 2 by Angela Cartwright,0.03,,2.99,2.99
647435,1,5SC-50322,Casa Vista Transparency 2 by Angela Cartwright,0.03,,2.99,2.99
647435,1,5SC-50323,Casa Vista Transparency 3 by Angela Cartwright,0.03,,2.99,2.99
647435,1,5RR-MDA77879,Dina Wakley MEdia Collage Paper Painted Marks,0.22,,6.99,6.99
647435,1,5RR-MDA61083,Dina Wakley MEdia Collage Word Pack,0.1,,4.99,4.99
647435,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647436,1,1SOM-2502PDF,Somerset Studio Spring 2025 Instant Download,0.5,,14.99,14.99
647437,1,1SOM-2502PDF,Somerset Studio Spring 2025 Instant Download,0.5,,14.99,14.99
647438,1,1MIN-2402,Mingle Spring 2024,0.5,,15.99,15.99
647438,1,1IHG-2404,In Her Garden Winter 2025,0.5,,16.99,16.99
647438,1,1MIN-25,Mingle Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
647439,4,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,75.96
647440,1,1RSVP-HERGARDEN-US,Deluxe In Her Studio Subscription,0,Would you like to add? In Her Garden Spring 2025 (March 2025),108.92,108.92
647441,1,1SUB-GRE,GreenCraft Magazine Subscription,0,Shipping Destination (Required),53.97,53.97
647441,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647442,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
647442,1,1SOM-2504,Somerset Studio Autumn 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
647443,1,1RSVP-JOU-INT,Art Journaling Subscription,0,Subscription Term (Required),69.97,69.97
647445,1,1RSVP-JOU-INT,Art Journaling Subscription,0,Subscription Term (Required),69.97,69.97
647446,1,1RSVP-WIL-CAN,Willow and Sage Subscription,0,Would you like to add? The Natural Home Issue Vol. 6 (April 2025),82.91,82.91
647447,1,1IHG-2501PDF,In Her Garden Spring 2025 Instant Download,0.5,,14.99,14.99
647449,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
647450,2,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,221.88
647450,2,5SER-GRA43_39_35_27,Silver Linings Bella Grace Bundle,5.3,,71.99,143.98
647453,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647456,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647457,1,1GRA-2503,Bella Grace Issue 44 Pre-Order,0.5,Shipping Destination,19.99,19.99
647458,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647459,1,1RSVP-QUI-2YR,Art Quilting Studio Subscription,0,Subscription Term (Required),107.97,107.97
647460,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647461,1,1RSVP-HER,In Her Studio Subscription,0,Would you like to add? In Her Garden Spring 2025 (March 2025),78.92,78.92
647461,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647462,1,1RSVP-HER,In Her Studio Subscription,0,Subscription Term (Required),57.97,57.97
647463,1,1FIE-2501,Field Guide to Everyday Magic Issue 15 – Coming April 1st,0.5,,17.99,17.99
647463,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647464,1,1SUB-GRE,GreenCraft Magazine Subscription,0,Shipping Destination (Required),53.97,53.97
647464,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647464,1,1GRE-2402,GreenCraft Summer 2024,0.5,,15.99,15.99
647464,1,1GRE-2501,GreenCraft Winter 2025,0.5,,15.99,15.99
647464,1,1JOU-2502,Art Journaling Spring 2025 – Coming April 1st,0.5,,15.99,15.99
647465,1,1RSVP-HERGARDEN-US,Deluxe In Her Studio Subscription,0,Shipping Destination,87.97,87.97
647466,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647467,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
647468,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
647470,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
647471,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
647471,1,1SOM-2504,Somerset Studio Autumn 2025 Pre-Order,0.5,Shipping Destination,14.99,14.99
647472,1,1SUB-GRA-2YR,Bella Grace Subscription,0,Subscription Term (Required),139.9,139.9
647472,1,1SOM-2502,Somerset Studio Spring 2025 – New,0.5,,16.99,16.99
647472,1,1HER-2502,In Her Studio Spring 2025 – New,0.5,,16.99,16.99
647476,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647477,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647478,1,1JOU-1904PDF,Art Journaling Autumn 2019 Instant Download,0.5,,12.99,12.99
647478,1,1JOU-2203PDF,Art Journaling Summer 2022 Instant Download,0.5,,13.99,13.99
647478,1,1JOU-2403PDF,Art Journaling Summer 2024 Instant Download,0.5,,13.99,13.99
647479,1,1SOM-2502PDF,Somerset Studio Spring 2025 Instant Download,0.5,,14.99,14.99
647480,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
647481,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647482,1,TEMPTING-0021,Tri-fold Love Template,0,,0,0
647482,1,TEMPTING-0022,Dream House Template,0,,0,0
647482,1,TEMPTING-0023,Holiday Squares Template,0,,0,0
647482,1,TEMPTING-0025,Pocket Card Template,0,,0,0
647482,1,TEMPTING-0031,Pop-up Box Template,0,,0,0
647482,1,TEMPTING-0033,Interlocking,0,,0,0
647482,1,TEMPTING-0036,Funky Folder Template,0,,0,0
647482,1,TEMPTING-0039,Slender Envelope Template,0,,0,0
647482,1,TEMPTING-0042,Tri-fold Template,0,,0,0
647482,1,TEMPTING-0046,Tag Booklet Template,0,,0,0
647482,1,TEMPTING-0053,Flip-Flop Card Template,0,,0,0
647482,1,TEMPTING-0056,Crayon Box Template,0,,0,0
647482,1,TEMPTING-0059,Slender Envelope Template-1,0,,0,0
647482,1,TEMPTING-0064,Bird in Flight Template,0,,0,0
647482,1,TEMPTING-0066,Butterfly Template,0,,0,0
647482,1,TEMPTING-0070,Tote Bag Tempting Template,0,,0,0
647482,1,TEMPTING-0071,Camera Template,0,,0,0
647482,1,TEMPTING-0073,Heart Locket Template,0,,0,0
647482,1,TEMPTING-0074,Envelope Template-1,0,,0,0
647482,2,TEMPTING-0075,Bungalow Template,0,,0,0
647482,1,TEMPTING-0076,Ladybug Template,0,,0,0
647483,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
647484,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647484,1,1GRA-2302,Bella Grace Issue 35,0.5,,19.99,19.99
647485,1,1WIL-1902,Willow and Sage Spring 2019,0.5,,14.99,14.99
647485,1,5SER-WILSUM24DSPHHIB3B,Willow and Sage Hibiscus Salts Soak Bundle,1.67,,24.99,24.99
647485,1,1WIL-2501,Willow and Sage Winter 2025,0.5,,15.99,15.99
647485,1,1WIL-2502,Willow and Sage Spring 2025 – New,0.5,,15.99,15.99
647485,1,1WIL-2503,Willow and Sage Summer 2025 – Coming May 1st,0.5,,15.99,15.99
647485,1,1WIL-HOL25,Willow and Sage The Handmade Gift Issue Volume 2 Pre-Order,0.5,Shipping Destination,14.99,14.99
647485,1,1WIL-2504,Willow and Sage Autumn 2025 Pre-Order,0.5,Shipping Destination,13.99,13.99
647486,1,5SC-50322,Casa Vista Transparency 2 by Angela Cartwright,0.03,,2.99,2.99
647486,1,5SC-50323,Casa Vista Transparency 3 by Angela Cartwright,0.03,,2.99,2.99
647486,1,5RR-MDR83269,Dina Wakley Media The Littles Cling Stamp Set,0.25,,24.99,24.99
647486,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647488,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647489,1,1ART-1803PDF,Art Doll Quarterly Summer 2018 Instant Download,0,,7.99,7.99
647490,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647491,2,1RSVP-WILNATGFT-US,Premium Willow and Sage Subscription,0,Would you like to add? The Candle Issue Vol. 4 (December 2024),104.9,209.8
647492,1,1SOM-2404PDF,Somerset Studio Autumn 2024 Instant Download,0.5,,14.99,14.99
647492,1,1SOM-2502PDF,Somerset Studio Spring 2025 Instant Download,0.5,,14.99,14.99
647493,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647494,1,1RSVP-GARDEN-CAN,In Her Garden Subscription,0,Subscription Term,65.97,65.97
647495,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647495,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647495,1,1JOU-2503,Art Journaling Summer 2025 Pre-Order,0.5,,13.99,13.99
647496,1,1JOU-2502,Art Journaling Spring 2025 – Coming April 1st,0.5,,15.99,15.99
647496,1,1JOU-2503,Art Journaling Summer 2025 Pre-Order,0.5,,13.99,13.99
647497,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647498,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647499,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647500,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647502,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647503,1,1SOM-2401,Somerset Studio Winter 2024,0.5,,15.99,15.99
647504,1,1SUB-SOM-2YR,Somerset Studio Subscription,0,Subscription Term (Required),114.97,114.97
647504,1,1JOU-2502,Art Journaling Spring 2025 – Coming April 1st,0.5,,15.99,15.99
647505,1,1SOM-2204,Somerset Studio Autumn 2022,0.5,,15.99,15.99
647506,1,1BOL-24,Bella Grace Book of Lists Volume 2,0.5,,18.99,18.99
647506,1,1GRA-COZY24,The Cozy Issue Volume 7,0.5,,18.99,18.99
647506,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647507,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647507,1,1GRA-2004,Bella Grace Issue 25,0.5,,19.99,19.99
647507,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
647507,1,5SER-BOL25BOL24COSMOLACE,The Ultimate List Maker's Bundle,3.1,,55.97,55.97
647508,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647510,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647510,1,1SOM-HAL25,A Somerset Halloween Volume 1 Pre-Order,0.5,Shipping Destination,13.99,13.99
647511,1,1HER-1801PDF,In Her Studio Premier Issue Instant Download,0.5,,12.99,12.99
647511,1,1HER-2502PDF,In Her Studio Spring 2025 Instant Download,0.5,,14.99,14.99
647512,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647513,1,1SOM-2502,Somerset Studio Spring 2025 – New,0.5,,16.99,16.99
647513,1,1SOM-2503,Somerset Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
647514,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
647515,1,1HER-2501,In Her Studio Winter 2025,0.5,,16.99,16.99
647515,1,1HER-2502,In Her Studio Spring 2025 – New,0.5,,16.99,16.99
647516,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647517,1,1JOU-2304-01,Art Journaling Autumn 2023,0.5,,15.99,15.99
647517,1,1JOU-2501,Art Journaling Winter 2025,0.5,,15.99,15.99
647517,1,1JOU-2404,Art Journaling Autumn 2024,0.5,,15.99,15.99
647518,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647519,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647520,1,1GRA-2403,Bella Grace Issue 40,0.5,,19.99,19.99
647520,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647521,1,1RSVP-HER,In Her Studio Subscription,0,Would you like to add? In Her Studio Summer 2025 (May 2025),78.91,78.91
647521,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647522,1,1GRA-2502PDF,Bella Grace Issue 43 Instant Download,0.5,,14.99,14.99
647523,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647524,1,1SOM-2401,Somerset Studio Winter 2024,0.5,,15.99,15.99
647525,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647526,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647527,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Subscription Term,115.97,115.97
647528,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Shipping Destination,87.95,87.95
647528,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647529,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Subscription Term,57.97,57.97
647530,1,1WIL-2402PDF,Willow and Sage Spring 2024 Instant Download,0.5,,13.99,13.99
647531,1,1RSVP-HER,In Her Studio Subscription,0,Would you like to add? In Her Studio Summer 2025 (May 2025),78.91,78.91
647533,1,1IHG-2402,In Her Garden Summer 2024,0.5,,16.99,16.99
647533,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647535,2,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,221.88
647535,1,5SWD-CL160,Best Mom Ever Soy Candle 15 oz,1.96,,34.99,34.99
647535,2,5SER-GRA43_39_35_27,Silver Linings Bella Grace Bundle,5.3,,71.99,143.98
647536,1,1GRA-COZY23PDF,The Cozy Issue Volume 6 Instant Download,0.5,,13.99,13.99
647538,3,1SER-OUTDOORSIN,Introduction to In Her Studio Bundle,2.4,,33.97,101.91
647538,3,5SER-GRA43_39_35_27,Silver Linings Bella Grace Bundle,5.3,,71.99,215.97
647539,2,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,221.88
647539,2,5SER-GRA43_39_35_27,Silver Linings Bella Grace Bundle,5.3,,71.99,143.98
647540,1,1WIL-2502,Willow and Sage Spring 2025 – New,0.5,,15.99,15.99
647541,2,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,221.88
647541,2,5SER-GRA43_39_35_27,Silver Linings Bella Grace Bundle,5.3,,71.99,143.98
647544,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647545,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647546,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647547,1,1RSVP-GARDEN-CAN,In Her Garden Subscription,0,Subscription Term,65.97,65.97
647548,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647549,1,1SUB-GRACOZY-US,Bella Grace + Cozy Subscription,0,Would you like to add? The Cozy Issue Vol. 7 (November 2024),110.94,110.94
647550,1,1RSVP-JOU-2YR,Art Journaling Subscription,0,Would you like to add? Art Journaling Spring 2025 (April Issue),127.92,127.92
647551,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647552,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647553,1,1SOM-HOL22,A Somerset Holiday Volume 16,0.5,,15.99,15.99
647554,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647554,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647554,1,1SUB-GRA,Bella Grace Subscription,0,Subscription Term (Required),69.95,69.95
647555,1,Replacement,Replacement,0.1,,0,0
647555,1,1SOM-2502,Somerset Studio Spring 2025 – New,0.5,,0,0
647556,1,Replacement,Replacement,0.1,,0,0
647556,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,0,0
647557,1,1GRA-COZY23PDF,The Cozy Issue Volume 6 Instant Download,0.5,,13.99,13.99
647558,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647560,1,1SUB-GRE,GreenCraft Magazine Subscription,0,Would you like to add? GreenCraft Winter 2025 (January Issue),73.92,73.92
647561,1,1RSVP-GARDEN-2YR,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),136.92,136.92
647562,1,1SUB-SOM,Somerset Studio Subscription,0,Would you like to add? Somerset Studio Summer 2025 (May 2025),78.92,78.92
647563,1,1SOM-HOL25,A Somerset Holiday Volume 19 Pre-Order,0.5,Shipping Destination,14.99,14.99
647563,1,1WIL-HOL25,Willow and Sage The Handmade Gift Issue Volume 2 Pre-Order,0.5,Shipping Destination,14.99,14.99
647564,1,1SUB-SOM-INT,Somerset Studio Subscription,0,Subscription Term (Required),73.97,73.97
647565-1,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647565-2,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647566,1,1RSVP-JOU,Art Journaling Subscription,0,Subscription Term (Required),53.97,53.97
647567,1,1SOM-2502,Somerset Studio Spring 2025 – New,0.5,,16.99,16.99
647568,1,1IHG-2402,In Her Garden Summer 2024,0.5,,16.99,16.99
647568,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647569,1,1GRA-2502,Bella Grace Issue 43 – New,0.5,,19.99,19.99
647569,1,1GRA-2503,Bella Grace Issue 44 Pre-Order,0.5,Shipping Destination,19.99,19.99
647570,1,1JWL-2202,Belle Armoire Jewelry Spring 2022,0.5,,14.99,14.99
647570,1,1JWL-2401,Belle Armoire Jewelry Winter 2024,0.5,,15.99,15.99
647571,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647572,1,1JWL-2501,Belle Armoire Jewelry Spring 2025 – New,0.5,,15.99,15.99
647573,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
647574,1,1RSVP-WIL,Willow and Sage Subscription,0,Would you like to add? Willow and Sage Summer 2025 (May 2025),73.92,73.92
647575,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647576,1,1QUI-2502PDF,Art Quilting Studio Spring 2025 Instant Download,0.5,,13.99,13.99
647577,1,1SOM-2502,Somerset Studio Spring 2025 – New,0.5,,16.99,16.99
647577,1,1HER-2502,In Her Studio Spring 2025 – New,0.5,,16.99,16.99
647578,1,1SUB-FIE,Field Guide to Everyday Magic Subscription,0,Shipping Destination (Required),63.97,63.97
647578,1,1SUB-GRA,Bella Grace Subscription,0,Would you like to add? Bella Grace Issue 43 (March 2025),93.9,93.9
647579,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647580,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647581,1,1RSVP-JOU-2YR,Art Journaling Subscription,0,Subscription Term (Required),107.97,107.97
647581,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647582,1,Replacement,Replacement,0.1,,0,0
647582,1,1JOU-2501,Art Journaling Winter 2025,0.5,,0,0
647583,1,1RSVP-HER,In Her Studio Subscription,0,Subscription Term (Required),57.97,57.97
647584,1,1IHS-MAKE25,MADE In Her Studio Volume 1 Pre-Order,0.5,Shipping Destination,15.99,15.99
647585,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647586,1,1HOU-24,The Natural Home Issue Volume 5,0.5,,16.99,16.99
647586,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647587,1,1SUB-SOM,Somerset Studio Subscription,0,Subscription Term (Required),57.97,57.97
647588,1,Replacement,Replacement,0.1,,0,0
647588,1,1JOU-2501,Art Journaling Winter 2025,0.5,,0,0
647589,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
647590,1,1GRA-2502PDF,Bella Grace Issue 43 Instant Download,0.5,,14.99,14.99
647591,1,1BOL-25,Bella Grace Book of Lists Volume 3,0.5,,18.99,18.99
647592,1,1MIN-2101,Mingle Winter 2021,0.5,,14.99,14.99
647592,1,1MIN-2302,Mingle Spring 2023,0.5,,15.99,15.99
647592,1,1MIN-2303,Mingle Summer 2023,0.5,,15.99,15.99
647592,1,1MIN-2304,Mingle Autumn 2023,0.5,,15.99,15.99
647592,1,1MIN-2401-01,Mingle Winter 2024,0.5,,15.99,15.99
647592,1,1MIN-2403,Mingle Autumn 2024,0.5,,15.99,15.99
647592,1,1MIN-2204PDF,Mingle Autumn 2022 Instant Download,0.5,,13.99,13.99
647592,1,1MIN-2402PDF,Mingle Spring 2024 Instant Download,0.5,,13.99,13.99
647593,1,1RSVP-HER,In Her Studio Subscription,0,Would you like to add? In Her Studio Summer 2025 (May 2025),78.91,78.91
647593,1,1RSVP-GARDEN-US,In Her Garden Subscription,0,Would you like to add? In Her Garden Spring 2025 (March Issue),78.92,78.92
647594,1,1HER-2503,In Her Studio Summer 2025 – Coming May 1st,0.5,,16.99,16.99
647595,1,1RSVP-WIL,Willow and Sage Subscription,0,Subscription Term (Required),53.97,53.97
647596,1,1IHG-2501,In Her Garden Spring 2025 – New,0.5,,16.99,16.99
647597,1,1SOM-2404,Somerset Studio Autumn 2024,0.5,,16.99,16.99
647598,1,1GRA-ROM25,Bella Grace,0.5,Shipping Destination,16.99,16.99
647599,1,1RSVP-HER,In Her Studio Subscription,0,Subscription Term (Required),57.97,57.97
647600,1,1JWL-2301PDF,Belle Armoire Jewelry Winter 2023 Instant Download,0.5,,13.99,13.99
647600,1,1JWL-2401PDF,Belle Armoire Jewelry Winter 2024 Instant Download,0.5,,13.99,13.99
647600,1,1JWL-2501PDF,Belle Armoire Jewelry Spring 2025 Instant Download,0.5,,13.99,13.99
647601,1,1HER-2502,In Her Studio Spring 2025 – New,0.5,,16.99,16.99
647602,1,1WIL-2502,Willow and Sage Spring 2025 – New,0.5,,15.99,15.99
